index	identifier	file	clip	scale	sum_stat	description
776	ENCFF318MTJ	data/encode_rna/ENCFF318MTJ.bigWig	768	0.3	sum_sqrt	RNA:SJSA1
777	ENCFF107LVE	data/encode_rna/ENCFF107LVE.bigWig	768	0.3	sum_sqrt	RNA:placenta tissue female embryo (113 days)
778	ENCFF432UNL	data/encode_rna/ENCFF432UNL.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 50 uM C646 for 24 hours
779	ENCFF717QBH	data/encode_rna/ENCFF717QBH.bigWig	768	0.3	sum_sqrt	RNA:right renal cortex interstitium tissue male embryo (120 days)
780	ENCFF278EZT	data/encode_rna/ENCFF278EZT.bigWig	768	0.3	sum_sqrt	RNA:K562
781	ENCFF990JTR	data/encode_rna/ENCFF990JTR.bigWig	768	0.3	sum_sqrt	RNA:HepG2 membrane fraction
782	ENCFF279MVV	data/encode_rna/ENCFF279MVV.bigWig	768	0.3	sum_sqrt	RNA:GM12878
783	ENCFF343WYY	data/encode_rna/ENCFF343WYY.bigWig	768	0.3	sum_sqrt	RNA:muscle of back tissue male embryo (127 days)
784	ENCFF649RYB	data/encode_rna/ENCFF649RYB.bigWig	768	0.3	sum_sqrt	RNA:kidney tissue female adult (47 years)
785	ENCFF982WYX	data/encode_rna/ENCFF982WYX.bigWig	768	0.3	sum_sqrt	RNA:myocyte originated from LHCN-M2
786	ENCFF031QGE	data/encode_rna/ENCFF031QGE.bigWig	768	0.3	sum_sqrt	RNA:H1
787	ENCFF168RPD	data/encode_rna/ENCFF168RPD.bigWig	768	0.3	sum_sqrt	RNA:kidney tissue female embryo (85 days)
788	ENCFF873UUS	data/encode_rna/ENCFF873UUS.bigWig	768	0.3	sum_sqrt	RNA:Calu3
789	ENCFF734VZN	data/encode_rna/ENCFF734VZN.bigWig	768	0.3	sum_sqrt	RNA:epithelial cell of alveolus of lung NONE and female embryo (21 weeks)
790	ENCFF801IUE	data/encode_rna/ENCFF801IUE.bigWig	768	0.3	sum_sqrt	RNA:stimulated activated CD4-positive, alpha-beta T cell male adult (20 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads
791	ENCFF473FLK	data/encode_rna/ENCFF473FLK.bigWig	768	0.3	sum_sqrt	RNA:spinal cord tissue male embryo (96 days)
792	ENCFF297UUV	data/encode_rna/ENCFF297UUV.bigWig	768	0.3	sum_sqrt	RNA:placenta tissue female embryo
793	ENCFF860TYK	data/encode_rna/ENCFF860TYK.bigWig	768	0.3	sum_sqrt	RNA:renal cortex interstitium tissue female embryo (120 days)
794	ENCFF544TFG	data/encode_rna/ENCFF544TFG.bigWig	768	0.3	sum_sqrt	RNA:activated T-cell female adult (33 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
795	ENCFF353PFR	data/encode_rna/ENCFF353PFR.bigWig	768	0.3	sum_sqrt	RNA:heart left ventricle tissue female adult (59 years)
796	ENCFF496TSR	data/encode_rna/ENCFF496TSR.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 10 nM Bortezomib for 24 hours
797	ENCFF726SGF	data/encode_rna/ENCFF726SGF.bigWig	768	0.3	sum_sqrt	RNA:Purkinje cell male child (6 years)
798	ENCFF359MDK	data/encode_rna/ENCFF359MDK.bigWig	768	0.3	sum_sqrt	RNA:spleen tissue female adult (53 years)
799	ENCFF430NYX	data/encode_rna/ENCFF430NYX.bigWig	768	0.3	sum_sqrt	RNA:placenta tissue female embryo
800	ENCFF926QTW	data/encode_rna/ENCFF926QTW.bigWig	768	0.3	sum_sqrt	RNA:CD14-positive monocyte male adult (37 years)
801	ENCFF318UAJ	data/encode_rna/ENCFF318UAJ.bigWig	768	0.3	sum_sqrt	RNA:muscle of trunk tissue female embryo (113 days)
802	ENCFF880GSS	data/encode_rna/ENCFF880GSS.bigWig	768	0.3	sum_sqrt	RNA:kidney tissue male embryo (87 days)
803	ENCFF358IQV	data/encode_rna/ENCFF358IQV.bigWig	768	0.3	sum_sqrt	RNA:hepatocyte originated from H9
804	ENCFF426XDX	data/encode_rna/ENCFF426XDX.bigWig	768	0.3	sum_sqrt	RNA:spleen tissue male adult (34 years)
805	ENCFF107LSA	data/encode_rna/ENCFF107LSA.bigWig	768	0.3	sum_sqrt	RNA:naive thymus-derived CD4-positive, alpha-beta T cell male adult (43 years)
806	ENCFF043VUO	data/encode_rna/ENCFF043VUO.bigWig	768	0.3	sum_sqrt	RNA:heart right ventricle tissue male adult (40 years)
807	ENCFF124RPC	data/encode_rna/ENCFF124RPC.bigWig	768	0.3	sum_sqrt	RNA:lung tissue female adult (30 years)
808	ENCFF403HKJ	data/encode_rna/ENCFF403HKJ.bigWig	768	0.3	sum_sqrt	RNA:endometrial microvascular endothelial cells female adult (34 years)
809	ENCFF965MBA	data/encode_rna/ENCFF965MBA.bigWig	768	0.3	sum_sqrt	RNA:H4
810	ENCFF891ALA	data/encode_rna/ENCFF891ALA.bigWig	768	0.3	sum_sqrt	RNA:stomach tissue male child (3 years)
811	ENCFF974VUT	data/encode_rna/ENCFF974VUT.bigWig	768	0.3	sum_sqrt	RNA:heart left ventricle tissue male adult (40 years)
812	ENCFF150XAC	data/encode_rna/ENCFF150XAC.bigWig	768	0.3	sum_sqrt	RNA:activated CD4-positive, alpha-beta T cell male adult (20 years) treated with anti-CD3 and anti-CD28 coated beads
813	ENCFF046NXJ	data/encode_rna/ENCFF046NXJ.bigWig	768	0.3	sum_sqrt	RNA:right renal pelvis tissue male embryo (105 days)
814	ENCFF688MII	data/encode_rna/ENCFF688MII.bigWig	768	0.3	sum_sqrt	RNA:renal pelvis tissue male embryo (97 days)
815	ENCFF604EYK	data/encode_rna/ENCFF604EYK.bigWig	768	0.3	sum_sqrt	RNA:large intestine tissue female embryo (120 days)
816	ENCFF831HGM	data/encode_rna/ENCFF831HGM.bigWig	768	0.3	sum_sqrt	RNA:HepG2 cytosolic fraction
817	ENCFF484JKA	data/encode_rna/ENCFF484JKA.bigWig	768	0.3	sum_sqrt	RNA:naive B cell
818	ENCFF850SIL	data/encode_rna/ENCFF850SIL.bigWig	768	0.3	sum_sqrt	RNA:GM23338 originated from GM23248
819	ENCFF956EIE	data/encode_rna/ENCFF956EIE.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; CD4-positive, CD25-positive, alpha-beta regulatory T cell
820	ENCFF413WXI	data/encode_rna/ENCFF413WXI.bigWig	768	0.3	sum_sqrt	RNA:placenta tissue male embryo
821	ENCFF315ODV	data/encode_rna/ENCFF315ODV.bigWig	768	0.3	sum_sqrt	RNA:CD8-positive, alpha-beta T cell male adult (21 years)
822	ENCFF526ILL	data/encode_rna/ENCFF526ILL.bigWig	768	0.3	sum_sqrt	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)
823	ENCFF346AHI	data/encode_rna/ENCFF346AHI.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 25 uM Galeterone for 12 hours
824	ENCFF568QQJ	data/encode_rna/ENCFF568QQJ.bigWig	768	0.3	sum_sqrt	RNA:with mild cognitive impairment; middle frontal area 46 tissue female adult (83 years)
825	ENCFF333PSK	data/encode_rna/ENCFF333PSK.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 7.5 nM Vorinostat for 48 hours
826	ENCFF480XQC	data/encode_rna/ENCFF480XQC.bigWig	768	0.3	sum_sqrt	RNA:stomach tissue female embryo (105 days)
827	ENCFF496YJK	data/encode_rna/ENCFF496YJK.bigWig	768	0.3	sum_sqrt	RNA:adrenal gland tissue male adult (54 years)
828	ENCFF095UOA	data/encode_rna/ENCFF095UOA.bigWig	768	0.3	sum_sqrt	RNA:naive thymus-derived CD4-positive, alpha-beta T cell male adult (43 years)
829	ENCFF366NWQ	data/encode_rna/ENCFF366NWQ.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 7.5 nM Panobinostat for 12 hours
830	ENCFF995SOX	data/encode_rna/ENCFF995SOX.bigWig	768	0.3	sum_sqrt	RNA:activated naive CD8-positive, alpha-beta T cell male adult (30 years)
831	ENCFF238RLU	data/encode_rna/ENCFF238RLU.bigWig	768	0.3	sum_sqrt	RNA:H1
832	ENCFF882KEH	data/encode_rna/ENCFF882KEH.bigWig	768	0.3	sum_sqrt	RNA:immature natural killer cell
833	ENCFF314QAJ	data/encode_rna/ENCFF314QAJ.bigWig	768	0.3	sum_sqrt	RNA:chorionic villus tissue embryo (16 weeks)
834	ENCFF497QCQ	data/encode_rna/ENCFF497QCQ.bigWig	768	0.3	sum_sqrt	RNA:gastrocnemius medialis tissue male adult (54 years)
835	ENCFF623LHV	data/encode_rna/ENCFF623LHV.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; CD14-positive monocyte
836	ENCFF825QDH	data/encode_rna/ENCFF825QDH.bigWig	768	0.3	sum_sqrt	RNA:bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days
837	ENCFF874FQG	data/encode_rna/ENCFF874FQG.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; CD4-positive, alpha-beta memory T cell
838	ENCFF045DIU	data/encode_rna/ENCFF045DIU.bigWig	768	0.3	sum_sqrt	RNA:HT-29
839	ENCFF974CXF	data/encode_rna/ENCFF974CXF.bigWig	768	0.3	sum_sqrt	RNA:MG63
840	ENCFF937GHU	data/encode_rna/ENCFF937GHU.bigWig	768	0.3	sum_sqrt	RNA:immature natural killer cell
841	ENCFF050OBT	data/encode_rna/ENCFF050OBT.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; IgD-negative memory B cell
842	ENCFF373WQE	data/encode_rna/ENCFF373WQE.bigWig	768	0.3	sum_sqrt	RNA:mesendoderm originated from H1
843	ENCFF599BTC	data/encode_rna/ENCFF599BTC.bigWig	768	0.3	sum_sqrt	RNA:neuronal stem cell originated from H1
844	ENCFF279XJK	data/encode_rna/ENCFF279XJK.bigWig	768	0.5493131868131869	sum_sqrt	RNA:stomach tissue female adult (30 years)
845	ENCFF301WLH	data/encode_rna/ENCFF301WLH.bigWig	768	0.3	sum_sqrt	RNA:fibroblast of skin of scalp male embryo (97 days)
846	ENCFF696GRP	data/encode_rna/ENCFF696GRP.bigWig	768	0.3	sum_sqrt	RNA:HepG2
847	ENCFF684CHN	data/encode_rna/ENCFF684CHN.bigWig	768	0.3	sum_sqrt	RNA:CD8-positive, alpha-beta memory T cell male adult (30 years)
848	ENCFF304RDA	data/encode_rna/ENCFF304RDA.bigWig	768	0.3	sum_sqrt	RNA:muscle of arm tissue male embryo (96 days)
849	ENCFF057TXE	data/encode_rna/ENCFF057TXE.bigWig	768	0.3	sum_sqrt	RNA:lower leg skin tissue female adult (53 years)
850	ENCFF004DOF	data/encode_rna/ENCFF004DOF.bigWig	768	0.3	sum_sqrt	RNA:CD14-positive monocyte
851	ENCFF573WTP	data/encode_rna/ENCFF573WTP.bigWig	768	0.3	sum_sqrt	RNA:left cardiac atrium tissue male adult (60 years)
852	ENCFF118SVL	data/encode_rna/ENCFF118SVL.bigWig	768	0.3	sum_sqrt	RNA:endothelial cell of umbilical vein newborn
853	ENCFF915WBG	data/encode_rna/ENCFF915WBG.bigWig	768	0.3	sum_sqrt	RNA:esophagus tissue female adult (30 years)
854	ENCFF137BCU	data/encode_rna/ENCFF137BCU.bigWig	768	0.3	sum_sqrt	RNA:aorta tissue female adult (30 years)
855	ENCFF630CTN	data/encode_rna/ENCFF630CTN.bigWig	768	0.3	sum_sqrt	RNA:muscle of back tissue female embryo (105 days)
856	ENCFF098OUC	data/encode_rna/ENCFF098OUC.bigWig	768	0.3	sum_sqrt	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)
857	ENCFF895JFS	data/encode_rna/ENCFF895JFS.bigWig	768	0.3	sum_sqrt	RNA:heart right ventricle tissue female adult (59 years)
858	ENCFF487HBP	data/encode_rna/ENCFF487HBP.bigWig	768	0.3	sum_sqrt	RNA:placental basal plate tissue female embryo (40 weeks)
859	ENCFF304GQR	data/encode_rna/ENCFF304GQR.bigWig	768	0.7307142857142858	sum_sqrt	RNA:sigmoid colon tissue male adult (34 years)
